521599,Koliwada(Bogaj),Narmada,0,0,0
515786,Jejad,Amreli,0,0,0
521643,Konvav,Narmada,0,0,0
515655,Jethiavadar,Amreli,0,0,0
521354,Kothara,Narmada,6,9,50.0
515978,Jholapar,Amreli,0,0,0
521451,Kothi,Narmada,2,2,0.0
515904,JikadriJuni,Amreli,0,0,0
521796,Kuida,Narmada,0,0,0
515905,JikadriNavi,Amreli,0,0,0
521479,Kumasgam,Narmada,0,0,0
515832,Jikiyali,Amreli,2,2,0.0
521408,Kumbhia,Narmada,0,0,0
521678,Kumbhkhadi,Narmada,0,0,0
515725,Jira,Amreli,0,0,0
521660,Kunbar,Narmada,0,0,0
515751,Jira,Amreli,2,2,0.0
521688,Kundiamba,Narmada,0,0,0
515398,Jithudi,Amreli,0,0,0
521776,KunvarKhadi,Narmada,0,0,0
515472,Jivapar,Amreli,7,13,85.71428571428571
521578,Kutilpada,Narmada,0,0,0
515868,Jivapar,Amreli,0,0,0
521648,Kutilshisha,Narmada,0,0,0
515678,JunaCharkha,Amreli,0,0,0
521800,Kuvdavadi,Narmada,0,0,0
515865,JunaMalaknes,Amreli,0,0,0
521846,Kuyala,Narmada,0,0,0
521396,Lachhras,Narmada,5,8,60.0
515754,JunaSavar,Amreli,25,25,0.0
521576,Ladava,Narmada,0,0,0
515417,Jungar,Amreli,22,31,40.90909090909091
514644,Kagmal,Amreli,0,0,0
521501,Limdi,Narmada,132,389,194.6969696969697
515891,Kagvadar,Amreli,0,21,21
521460,Limkhetar,Narmada,0,0,0
515552,Kalyanpar,Amreli,0,0,0
521433,Lodhan,Narmada,0,0,0
515680,Kami,Amreli,222,222,0.0
521708,Lotamba,Narmada,0,0,0
515607,Kamigadh,Amreli,1,6,500.0
521524,Mahudipada,Narmada,0,0,0
521863,Mahupada,Narmada,0,0,0
515779,Kanatalav,Amreli,0,0,0
521801,Makran,Narmada,0,0,0
515710,Kaner,Amreli,0,0,0
521629,Manchhipada,Narmada,0,0,0
515545,KankotMota,Amreli,2,5,150.0
521534,Mandan(Gaditvalun),Narmada,0,0,0
515539,KankotNana,Amreli,0,0,0
521528,Mandan(Gorvalun),Narmada,0,0,0
515895,KanthariyaKhalsa,Amreli,0,0,0
521397,Mangrol,Narmada,0,0,0
515893,KanthariyaKoli,Amreli,0,0,0
521369,Mankuva,Narmada,0,0,0
515790,Kantrodi,Amreli,0,0,0
521566,Mathasar,Narmada,0,0,0
515739,Karamdadi,Amreli,0,0,0
521588,Mathavali,Narmada,0,0,0
521516,Mayasi,Narmada,0,0,0
515462,Kariyana,Amreli,32,34,6.25
521641,Medyusag,Narmada,0,0,0
515777,Karjala,Amreli,46,46,0.0
521647,Menamba,Narmada,0,0,0
515492,Karkoliya,Amreli,0,0,0
521621,Modalvav,Narmada,0,0,0
515968,Katar,Amreli,0,1,1
521744,Mohbi,Narmada,0,0,0
515884,Katarpara,Amreli,0,0,0
521590,Mohbudi,Narmada,7,7,0.0
515677,Kathirvadar,Amreli,3,3,0.0
521580,Mojra,Narmada,0,0,0
515993,Kathivadar,Amreli,461,595,29.067245119305856
521530,Mokhdi,Narmada,18,20,11.11111111111111
515583,Kathma,Amreli,2,4,100.0
521798,Moravi,Narmada,0,0,0
515695,Kathrota,Amreli,0,0,0
515789,Kedariya,Amreli,0,0,0
521617,Morjadi,Narmada,0,0,0
521654,Mosit,Narmada,0,2,2
515516,Kerala,Amreli,8,30,275.0
521717,Moskut,Narmada,0,0,0
515609,Kerala,Amreli,0,0,0
521635,Moskuwa,Narmada,0,0,0
515681,Kerala,Amreli,0,0,0
